9.583698034286499023e+00	7.244958784442649957e+00	2.338739249843849066e+00
2.238554406166076660e+01	1.117380529804490052e+01	1.121173876361586608e+01
2.398556590080261230e+01	2.312197163260246313e+01	8.635942682001491733e-01
2.878193402290344238e+01	2.536153123518196750e+01	3.420402787721474880e+00
3.518200087547302246e+01	3.034741124507250021e+01	4.834589630400522253e+00
3.998105502128601074e+01	3.604065833839931088e+01	3.940396682886699864e+00
4.318122887611389160e+01	4.020616075154399027e+01	2.975068124569901329e+00
4.638110208511352539e+01	4.364396974176083432e+01	2.737132343352691066e+00
5.278107285499572754e+01	4.773870576249032638e+01	5.042367092505401160e+00
5.598115992546081543e+01	5.429346364218078946e+01	1.687696283280025966e+00
5.918134188652038574e+01	5.755403673945139786e+01	1.627305147068987878e+00
6.398129487037658691e+01	6.002728550803985996e+01	3.954009362336726952e+00
6.718135499954223633e+01	6.523262094850127824e+01	1.948734051040958093e+00
7.038139104843139648e+01	6.753162571756446653e+01	2.849765330866929958e+00
8.158688497543334961e+01	7.075077703922951855e+01	1.083610793620383106e+01
8.478733086585998535e+01	8.254140735559154507e+01	2.245923510268440282e+00
8.798776888847351074e+01	8.572926386211344152e+01	2.258505026360069223e+00
9.118160104751586914e+01	8.956553063313636187e+01	1.616070414379507270e+00
9.598172688484191895e+01	9.201890679737857681e+01	3.962820087463342134e+00
9.918174290657043457e+01	9.627823468047279221e+01	2.903508226097642364e+00
1.023817620277404785e+02	9.933914956666505702e+01	3.042612461075421493e+00
1.055818390846252441e+02	1.026089406660988459e+02	2.972898418526398245e+00
1.119818730354309082e+02	1.063840032712144250e+02	5.597869764216483190e+00
1.199819369316101074e+02	1.127358698225590388e+02	7.246067109051068655e+00
1.231819970607757568e+02	1.200094665791998665e+02	3.172530481575890349e+00
1.295820178985595703e+02	1.237987298954238611e+02	5.783288003135709232e+00
1.375871710777282715e+02	1.307917042887540902e+02	6.795466788974181327e+00
1.455879719257354736e+02	1.377295746432405394e+02	7.858397282494934188e+00
1.503887960910797119e+02	1.459157061138750464e+02	4.473089977204665502e+00
1.551815090179443359e+02	1.504963239422230856e+02	4.685185075721250314e+00
1.583818900585174561e+02	1.563587404582701481e+02	2.023149600247307944e+00
1.599819750785827637e+02	1.591198305187338917e+02	8.621445598488719497e-01
1.663829960823059082e+02	1.615633809193390960e+02	4.819615162966812250e+00
1.679830520153045654e+02	1.665280393882012504e+02	1.455012627103315026e+00
1.711816170215606689e+02	1.695092799015743594e+02	1.672337119986309517e+00
1.743816499710083008e+02	1.727262614729186225e+02	1.655388498089678251e+00
1.791817069053649902e+02	1.758308669677170428e+02	3.350839937647947409e+00
1.823816950321197510e+02	1.802020760472995278e+02	2.179618984820223204e+00
1.855817089080810547e+02	1.828035385889772613e+02	2.778170319103793418e+00
1.903817350864410400e+02	1.865048196274705390e+02	3.876915458970501049e+00
1.967818789482116699e+02	1.917753837193981781e+02	5.006495228813491849e+00
2.111821739673614502e+02	1.976618165847234536e+02	1.352035738263799658e+01
2.127818748950958252e+02	2.123237714958655147e+02	4.581033992303105151e-01
2.223831920623779297e+02	2.143556208278947963e+02	8.027571234483133367e+00
2.303840620517730713e+02	2.238268081978046951e+02	6.557253853968376234e+00
2.319844138622283936e+02	2.309222257975468722e+02	1.062188064681521382e+00
2.367814049720764160e+02	2.333283205474864133e+02	3.453084424590002754e+00
2.399814169406890869e+02	2.373522045045300217e+02	2.629212436159065192e+00
2.447816240787506104e+02	2.401597972684707543e+02	4.621826810279856090e+00
2.495815548896789551e+02	2.448297487823612926e+02	4.751806107317662509e+00
2.527815558910369873e+02	2.506379207729936809e+02	2.143635118043306420e+00
2.575816478729248047e+02	2.541627056067717376e+02	3.418942266153067067e+00
2.607817289829254150e+02	2.585207331008311940e+02	2.260995882094221088e+00
2.655817139148712158e+02	2.616986785674271232e+02	3.883035347444092622e+00
2.671816749572753906e+02	2.662500048014194363e+02	9.316701558559543628e-01
2.719817569255828857e+02	2.684950824570949521e+02	3.486674468487933609e+00
2.751818468570709229e+02	2.725130496518672203e+02	2.668797205203702561e+00
2.783818769454956055e+02	2.760891937028925440e+02	2.292683242603061444e+00
2.815830838680267334e+02	2.793495436580708429e+02	2.233540209955890532e+00
2.879837949275970459e+02	2.816685824132459288e+02	6.315212514351117079e+00
2.943848309516906738e+02	2.887966327374695084e+02	5.588198214221165472e+00
2.975852320194244385e+02	2.946795069570040937e+02	2.905725062420344784e+00
3.007857220172882080e+02	2.982983591178351617e+02	2.487362899453046339e+00
3.039861888885498047e+02	3.019255877028522832e+02	2.060601185697521487e+00
0.000000000000000000e+00	3.049856941583944945e+02	0.000000000000000000e+00
0.000000000000000000e+00	3.086128634336951109e+02	0.000000000000000000e+00
