4.780303955078125000e+00	3.297043066994617799e+00	1.483260888083507201e+00
7.980731010437011719e+00	5.463776423608139865e+00	2.516954586828871854e+00
9.580864906311035156e+00	8.670009746478653412e+00	9.108551598323817444e-01
1.278113389015197754e+01	1.078629270513889438e+01	1.994841185013083162e+00
1.918207406997680664e+01	1.433130669205533891e+01	4.850767377921467727e+00
2.557593989372253418e+01	2.003084471418110724e+01	5.545095179541426944e+00
3.037595701217651367e+01	2.641119288172045998e+01	3.964764130456053692e+00
3.197594094276428223e+01	3.077503826632063522e+01	1.200902676443647010e+00
3.517596983909606934e+01	3.287288983802450559e+01	2.303080001071563743e+00
3.837605404853820801e+01	3.646261090971864149e+01	1.913443138819566514e+00
4.157611489295959473e+01	3.892217745054219336e+01	2.653937442417401371e+00
4.637612986564636230e+01	4.293023965403948239e+01	3.445890211606879916e+00
4.957614493370056152e+01	4.784242971562625257e+01	1.733715218074308950e+00
5.117603492736816406e+01	5.056600666004637645e+01	6.100282673217876095e-01
5.757631587982177734e+01	5.276519652571963093e+01	4.811119354102146417e+00
6.237640905380249023e+01	5.910357451782772387e+01	3.272834535974766368e+00
6.557641005516052246e+01	6.368652514195410674e+01	1.889884913206415717e+00
6.877647900581359863e+01	6.708233307491424569e+01	1.694145930899352948e+00
7.358309984207153320e+01	6.975214370101788575e+01	3.830956141053647457e+00
7.838397002220153809e+01	7.449111455060364051e+01	3.892855471597897576e+00
8.637659001350402832e+01	7.898555511087562309e+01	7.391034902628405234e+00
9.117668700218200684e+01	8.744772353634856188e+01	3.728963465833444957e+00
9.597670197486877441e+01	9.237372884454346433e+01	3.602973130325310080e+00
9.757672405242919922e+01	9.606735366802443821e+01	1.509370384404761012e+00
1.007757740020751953e+02	9.848476783238452015e+01	2.291006169690675165e+00
1.039758169651031494e+02	1.012547901998839563e+02	2.721026765219193067e+00
1.071758010387420654e+02	1.047779314218906279e+02	2.397869616851437513e+00
1.119759149551391602e+02	1.086848785022637998e+02	3.291036452875360396e+00
1.135759048461914062e+02	1.123986753773128555e+02	1.177229468878550733e+00
1.199760689735412598e+02	1.145611209789841922e+02	5.414947994557067545e+00
1.231759979724884033e+02	1.215602476703295736e+02	1.615750302158829754e+00
1.247759480476379395e+02	1.239795961837213127e+02	7.963518639166267121e-01
1.295760269165039062e+02	1.260756452820301803e+02	3.500381634473725967e+00
1.343761069774627686e+02	1.308825985404622827e+02	3.493508437000485856e+00
1.391762640476226807e+02	1.356186531378003508e+02	3.557610909822329859e+00
1.423768839836120605e+02	1.398037060051035212e+02	2.573177978508539354e+00
1.439768760204315186e+02	1.428690640428343386e+02	1.107811977597179975e+00
1.471773810386657715e+02	1.455566005690578777e+02	1.620780469607893792e+00
1.503778359889984131e+02	1.476448166537900022e+02	2.733019335208410894e+00
1.535786600112915039e+02	1.513261199844872351e+02	2.252540026804268791e+00
1.599793109893798828e+02	1.539626625978329741e+02	6.016648391546908670e+00
1.647799348831176758e+02	1.615747497896656171e+02	3.205185093452058709e+00
1.663802208900451660e+02	1.648723120056040159e+02	1.507908884441150121e+00
1.695766849517822266e+02	1.674572327159039560e+02	2.119452235878270585e+00
1.711766898632049561e+02	1.697939473085496047e+02	1.382742554655351341e+00
1.727766699790954590e+02	1.718832836603511680e+02	8.933863187442909748e-01
1.759767768383026123e+02	1.739133431693196030e+02	2.063433668983009284e+00
1.807767839431762695e+02	1.766698359882061311e+02	4.106947954970138426e+00
1.839768328666687012e+02	1.817655192646898286e+02	2.211313601978872612e+00
1.887768039703369141e+02	1.851817641808489441e+02	3.595039789487969983e+00
1.919768650531768799e+02	1.888445392571950379e+02	3.132325795981842020e+00
1.935758628845214844e+02	1.924221729389593349e+02	1.153689945562149433e+00
1.967759130001068115e+02	1.944562470298578489e+02	2.319665970248962594e+00
1.999759609699249268e+02	1.979038628940419358e+02	2.072098075882990997e+00
2.031759650707244873e+02	2.006279416624178111e+02	2.548023408306676174e+00
2.063760600090026855e+02	2.033507644723216856e+02	3.025295536680999930e+00
2.095760428905487061e+02	2.077001753108838500e+02	1.875867579664856066e+00
2.223805639743804932e+02	2.101154225128890687e+02	1.226514146149142448e+01
2.239805829524993896e+02	2.231145198197213233e+02	8.660631327780663469e-01
2.271811258792877197e+02	2.255766432851304444e+02	1.604482594157275344e+00
2.303816149234771729e+02	2.279748964826576412e+02	2.406718440819531679e+00
2.319818048477172852e+02	2.304359104038726969e+02	1.545894443844588295e+00
2.383764820098876953e+02	2.335682533962396406e+02	4.808228613648054761e+00
2.415765440464019775e+02	2.393512025760725237e+02	2.225341470329453841e+00
2.479765989780426025e+02	2.426415880158809841e+02	5.335010962161618409e+00
2.543767030239105225e+02	2.487449648588056164e+02	5.631738165104906102e+00
2.559766328334808350e+02	2.546254361909566342e+02	1.351196642524200797e+00
2.591768128871917725e+02	2.569637765062303174e+02	2.213036380961455052e+00
2.703768880367279053e+02	2.605672319220776103e+02	9.809656114650294967e+00
2.735768339633941650e+02	2.711193833676515510e+02	2.457450595742614041e+00
2.783768980503082275e+02	2.749023297501453271e+02	3.474568300162900414e+00
2.831805050373077393e+02	2.796037116873728792e+02	3.576793349934860089e+00
2.847805218696594238e+02	2.841439939620029804e+02	6.365279076564434035e-01
2.879811038970947266e+02	2.862002412873685557e+02	1.780862609726170831e+00
2.911815838813781738e+02	2.888072272838084018e+02	2.374356597569772021e+00
2.927816188335418701e+02	2.912058205024006270e+02	1.575798331141243125e+00
2.975823960304260254e+02	2.941737422872001844e+02	3.408653743225841026e+00
3.007828118801116943e+02	2.986521281167232473e+02	2.130683763388447005e+00
3.039833910465240479e+02	3.022449158535229685e+02	1.738475193001079333e+00
