trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.1914989948272705	stim	0		0								16.00014901161194	64.36795997619629
0	64.55135893821716	response	0	space									80.36000895500183	
1	64.55945897102356	stim	0		0								80.36810898780823	38.434277057647705
1	102.97375988960266	pulse	0	t									118.78240990638733	
1	102.99373602867126	stim	1		0								118.80238604545593	0.0008559226989746094
1	102.99459195137024	stim	0		0								118.80324196815491	23.999174118041992
1	104.56563401222229	pulse	0	t									120.37428402900696	
1	106.06575608253479	response	0	b									121.87440609931946	
1	106.1657600402832	pulse	0	t									121.97441005706787	
1	107.76601505279541	pulse	0	t									123.57466506958008	
1	109.36629509925842	pulse	0	t									125.17494511604309	
1	109.75147008895874	response	0	b									125.56012010574341	
1	110.96662497520447	pulse	0	t									126.77527499198914	
1	112.48347306251526	response	0	b									128.29212307929993	
1	112.56665992736816	pulse	0	t									128.37530994415283	
1	114.16694808006287	pulse	0	t									129.97559809684753	
1	114.93363189697266	response	0	b									130.74228191375732	
1	115.76716899871826	pulse	0	t									131.57581901550293	
1	117.20908188819885	response	0	b									133.01773190498352	
1	117.36743688583374	pulse	0	t									133.1760869026184	
1	118.96767401695251	pulse	0	t									134.77632403373718	
1	120.40306997299194	response	0	b									136.2117199897766	
1	120.56151008605957	pulse	0	t									136.37016010284424	
1	122.16164588928223	pulse	0	t									137.9702959060669	
1	123.05165600776672	response	0	b									138.8603060245514	
1	123.76194190979004	pulse	0	t									139.5705919265747	
1	125.36210608482361	pulse	0	t									141.17075610160828	
1	126.96248006820679	pulse	0	t									142.77113008499146	
2	126.99376606941223	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	142.8024160861969	23.995193004608154
2	128.5616910457611	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	144.37034106254578	
2	129.60672211647034	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	145.415372133255	
2	130.161700963974	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	145.97035098075867	
2	131.76176404953003	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	147.5704140663147	
2	133.0407829284668	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	148.84943294525146	
2	133.3617548942566	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	149.17040491104126	
2	134.9618420600891	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	150.77049207687378	
2	135.62883710861206	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	151.43748712539673	
2	136.56184196472168	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	152.37049198150635	
2	138.1618790626526	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	153.97052907943726	
2	139.7619650363922	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	155.57061505317688	
2	139.90085911750793	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	155.7095091342926	
2	141.36187505722046	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	157.17052507400513	
2	141.95388007164001	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	157.76253008842468	
2	142.96187210083008	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	158.77052211761475	
2	144.5619249343872	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	160.37057495117188	
2	146.16198205947876	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	161.97063207626343	
2	147.76196599006653	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	163.5706160068512	
2	148.12791109085083	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	163.9365611076355	
2	149.36201095581055	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	165.17066097259521	
2	150.96197199821472	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	166.7706220149994	
3	150.98895907402039	stim	0		0	0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	166.79760909080505	24.003695011138916
3	151.28401398658752	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	167.0926640033722	
3	152.56199288368225	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	168.37064290046692	
3	153.50005197525024	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	169.3087019920349	
3	154.16205191612244	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	169.9707019329071	
3	155.76209688186646	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	171.57074689865112	
3	157.36212706565857	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	173.17077708244324	
3	157.48796892166138	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	173.29661893844604	
3	158.9621570110321	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	174.77080702781677	
3	160.56211709976196	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	176.37076711654663	
3	161.9591588973999	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	177.76780891418457	
3	162.1621150970459	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	177.97076511383057	
3	163.76217889785767	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	179.57082891464233	
3	165.36218905448914	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	181.1708390712738	
3	166.96223211288452	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	182.7708821296692	
3	168.56226706504822	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	184.37091708183289	
3	169.15523505210876	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	184.96388506889343	
3	170.16222310066223	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	185.9708731174469	
3	171.76229405403137	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	187.57094407081604	
3	173.36231207847595	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	189.17096209526062	
3	174.96232509613037	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	190.77097511291504	
4	174.9926540851593	stim	0		0	-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	190.80130410194397	16.002259969711304
4	176.56800389289856	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	192.37665390968323	
4	178.16817688941956	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	193.97682690620422	
4	178.88501405715942	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	194.6936640739441	
4	179.7683560848236	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	195.57700610160828	
4	181.2437551021576	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	197.05240511894226	
4	181.3687388896942	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	197.17738890647888	
4	182.96235704421997	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	198.77100706100464	
4	184.56268310546875	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	200.37133312225342	
4	185.47755694389343	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	201.2862069606781	
4	186.16287302970886	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	201.97152304649353	
4	187.76321697235107	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	203.57186698913574	
4	188.66974401474	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	204.47839403152466	
4	189.3633849620819	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	205.17203497886658	
4	190.9635889530182	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	206.77223896980286	
5	190.9949140548706	stim	0		0	0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	206.80356407165527	23.995224952697754
5	191.36246490478516	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	207.17111492156982	
5	192.56249403953552	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	208.3711440563202	
5	194.16251611709595	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	209.97116613388062	
5	194.39558601379395	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	210.2042360305786	
5	195.76251006126404	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	211.5711600780487	
5	197.36253595352173	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	213.1711859703064	
5	198.9625380039215	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	214.77118802070618	
5	200.5626130104065	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	216.37126302719116	
5	202.16262197494507	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	217.97127199172974	
5	203.76265597343445	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	219.57130599021912	
5	204.31932401657104	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	220.1279740333557	
5	205.36266994476318	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	221.17131996154785	
5	206.9626169204712	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	222.77126693725586	
