trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.18330097198486328	stim	0		0								10.92608904838562	0.34160304069519043
0	0.5168850421905518	response	0	space									11.259673118591309	
1	0.5249040126800537	stim	0		0								11.26769208908081	29.965880155563354
1	30.47079300880432	pulse	0	t									41.21358108520508	
1	30.490784168243408	stim	1		0								41.233572244644165	0.000823974609375
1	30.491608142852783	stim	0		0								41.23439621925354	23.999684810638428
1	32.06314396858215	pulse	0	t									42.80593204498291	
1	33.09845495223999	response	0	b									43.84124302864075	
1	33.66331911087036	pulse	0	t									44.40610718727112	
1	35.263713121414185	pulse	0	t									46.00650119781494	
1	36.863943099975586	pulse	0	t									47.60673117637634	
1	38.4640531539917	pulse	0	t									49.206841230392456	
1	38.63905215263367	response	0	b									49.381840229034424	
1	40.06439208984375	pulse	0	t									50.80718016624451	
1	40.68110013008118	response	0	b									51.423888206481934	
1	41.664613008499146	pulse	0	t									52.4074010848999	
1	43.26482701301575	pulse	0	t									54.007615089416504	
1	44.86504101753235	pulse	0	t									55.607829093933105	
1	45.68353295326233	response	0	b									56.426321029663086	
1	46.46526002883911	pulse	0	t									57.20804810523987	
1	48.06545615196228	pulse	0	t									58.80824422836304	
1	48.1738600730896	response	0	b									58.916648149490356	
1	49.66584801673889	pulse	0	t									60.40863609313965	
1	50.40749502182007	response	0	b									61.150283098220825	
1	51.265953063964844	pulse	0	t									62.0087411403656	
1	52.86622214317322	pulse	0	t									63.609010219573975	
1	54.466389179229736	pulse	0	t									65.2091772556305	
2	54.49129295349121	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	65.23408102989197	23.995259046554565
2	55.9365119934082	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	66.67930006980896	
2	56.06038212776184	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	66.8031702041626	
2	57.66048312187195	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	68.4032711982727	
2	59.26051211357117	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	70.00330018997192	
2	59.47840213775635	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	70.2211902141571	
2	60.86055111885071	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	71.60333919525146	
2	61.458489179611206	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	72.20127725601196	
2	62.46051502227783	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.20330309867859	
2	64.0605480670929	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.80333614349365	
2	65.66063499450684	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	76.40342307090759	
2	66.92062306404114	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.6634111404419	
