trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.19153285026550293	stim	0		0								9.709832906723022	0.0500030517578125
0	0.2335808277130127	response	0	space									9.751880884170532	
1	0.24153590202331543	stim	0		0								9.759835958480835	37.07647204399109
1	37.2878098487854	pulse	0	t									46.80610990524292	
1	37.318007946014404	stim	1		0								46.836308002471924	0.0008878707885742188
1	37.31889581680298	stim	0		0								46.8371958732605	23.998435020446777
1	38.882497787475586	pulse	0	t									48.400797843933105	
1	40.48279881477356	pulse	0	t									50.00109887123108	
1	42.083019971847534	pulse	0	t									51.601320028305054	
1	43.68341588973999	pulse	0	t									53.20171594619751	
1	45.11678099632263	response	0	b									54.63508105278015	
1	45.28339099884033	pulse	0	t									54.80169105529785	
1	46.883612871170044	pulse	0	t									56.40191292762756	
1	48.382208824157715	response	0	b									57.900508880615234	
1	48.48401093482971	pulse	0	t									58.00231099128723	
1	50.08429980278015	pulse	0	t									59.60259985923767	
1	51.684443950653076	pulse	0	t									61.202744007110596	
1	53.28284001350403	pulse	0	t									62.80114006996155	
1	54.883116006851196	pulse	0	t									64.40141606330872	
1	56.48342680931091	pulse	0	t									66.00172686576843	
1	57.30009889602661	response	0	b									66.81839895248413	
1	58.08361101150513	pulse	0	t									67.60191106796265	
1	59.68381595611572	pulse	0	t									69.20211601257324	
1	59.875579833984375	response	0	b									69.3938798904419	
1	61.284082889556885	pulse	0	t									70.8023829460144	
2	61.317330837249756	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	70.83563089370728	23.995182037353516
2	61.969772815704346	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	71.48807287216187	
