trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.18338894844055176	stim	0		0								9.6925528049469	0.2749769687652588
0	0.45030879974365234	response	0	space									9.95947265625	
1	0.45836591720581055	stim	0		0								9.967529773712158	38.70776009559631
1	39.136337995529175	pulse	0	t									48.64550185203552	
1	39.166126012802124	stim	1		0								48.67528986930847	0.0007879734039306641
1	39.166913986206055	stim	0		0								48.6760778427124	24.000816822052002
1	40.7311270236969	pulse	0	t									50.24029088020325	
1	41.808151960372925	response	0	b									51.31731581687927	
1	42.33145999908447	pulse	0	t									51.84062385559082	
1	43.931710958480835	pulse	0	t									53.44087481498718	
1	45.223564863204956	response	0	b									54.732728719711304	
1	45.5319128036499	pulse	0	t									55.04107666015625	
1	47.13206481933594	pulse	0	t									56.641228675842285	
1	47.1672248840332	response	0	b									56.67638874053955	
1	48.72577881813049	pulse	0	t									58.23494267463684	
1	50.32605981826782	pulse	0	t									59.83522367477417	
1	51.9262638092041	pulse	0	t									61.43542766571045	
1	53.09977984428406	response	0	b									62.608943700790405	
1	53.52649688720703	pulse	0	t									63.03566074371338	
1	55.12671899795532	pulse	0	t									64.63588285446167	
1	55.23509693145752	response	0	b									64.74426078796387	
1	56.72686791419983	pulse	0	t									66.23603177070618	
1	58.32716679573059	pulse	0	t									67.83633065223694	
1	59.92744588851929	pulse	0	t									69.43660974502563	
1	60.9258918762207	response	0	b									70.43505573272705	
1	61.52762794494629	pulse	0	t									71.03679180145264	
1	63.126102924346924	pulse	0	t									72.63526678085327	
2	63.16773080825806	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	72.6768946647644	23.99518609046936
2	64.71004700660706	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.2192108631134	
2	64.7258689403534	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.23503279685974	
