6.382724046707153320e+00	3.436684962493237627e+00	2.946039084213915693e+00
9.583144187927246094e+00	6.734781083905501120e+00	2.848363104021744974e+00
1.437547802925109863e+01	1.008605686843587712e+01	4.289421160815221512e+00
1.917621612548828125e+01	1.497147038140341735e+01	4.204745744084863901e+00
2.397698712348937988e+01	2.026431053593104181e+01	3.712676587558338070e+00
2.877691602706909180e+01	2.443444518366489859e+01	4.342470843404193204e+00
3.357695508003234863e+01	2.947706291067549245e+01	4.099892169356856186e+00
3.677701115608215332e+01	3.464701104559232192e+01	2.130000110489831400e+00
3.997702217102050781e+01	3.700069302184940057e+01	2.976329149171107247e+00
4.477710318565368652e+01	4.074732916670846805e+01	4.029774018945218472e+00
4.797714400291442871e+01	4.567752698587906934e+01	2.299617017035359368e+00
7.837794113159179688e+01	4.844914329224799587e+01	2.992879783934380100e+01
8.157827615737915039e+01	7.917851013387101489e+01	2.399766023508135504e+00
8.477874398231506348e+01	8.273663995774708724e+01	2.042104024567976239e+00
8.957665801048278809e+01	8.510892295070431146e+01	4.467735059778476625e+00
9.277658700942993164e+01	9.010646444477660566e+01	2.670122564653325981e+00
1.007766699790954590e+02	9.387347550261465301e+01	6.903194476480805974e+00
1.055767560005187988e+02	1.010328435438325414e+02	4.543912456686257428e+00
1.087768471240997314e+02	1.061434812897987143e+02	2.633365834301017117e+00
1.119768819808959961e+02	1.089954065036493063e+02	2.981475477246689820e+00
1.135767650604248047e+02	1.124775685403543974e+02	1.099196520070407246e+00
1.167768530845642090e+02	1.148021286444486009e+02	1.974724440115608104e+00
1.184135830402374268e+02	1.178779175901563576e+02	5.356654500810691388e-01
1.215769801139831543e+02	1.199583478300349100e+02	1.618632283948244321e+00
1.263769819736480713e+02	1.231622004206493273e+02	3.214781552998744019e+00
1.279769771099090576e+02	1.264307016453143859e+02	1.546275464594671689e+00
1.311770360469818115e+02	1.286348733290444670e+02	2.542162717937344496e+00
1.407787690162658691e+02	1.321004886256880582e+02	8.678280390577810977e+00
1.439794771671295166e+02	1.412964909170111127e+02	2.682986250118403859e+00
1.471797521114349365e+02	1.444157988744755130e+02	2.763953236959423521e+00
1.535809450149536133e+02	1.474796685788658124e+02	6.101276436087800903e+00
1.551809480190277100e+02	1.538955956667827252e+02	1.285352352244984786e+00
1.615818400382995605e+02	1.563107711780897660e+02	5.271068860209794593e+00
1.695775041580200195e+02	1.618564802555259519e+02	7.721023902494067670e+00
1.727765281200408936e+02	1.709005386164073457e+02	1.875989503633547884e+00
1.759765570163726807e+02	1.736869233949303180e+02	2.289633621442362710e+00
1.775765051841735840e+02	1.766743676487101595e+02	9.021375354634244559e-01
1.839766821861267090e+02	1.789103372304310255e+02	5.066344955695683439e+00
1.887768061161041260e+02	1.846979826624360044e+02	4.078823453668121601e+00
1.919768199920654297e+02	1.900293276870511079e+02	1.947492305014321801e+00
1.935768520832061768e+02	1.922719234924537375e+02	1.304928590752439277e+00
1.983769431114196777e+02	1.950213560985569927e+02	3.355587012862685015e+00
1.999768960475921631e+02	1.984074215449403198e+02	1.569474502651843295e+00
2.063769040107727051e+02	2.005592138694481434e+02	5.817690141324561637e+00
2.143770051002502441e+02	2.064071835221292872e+02	7.969821578120956929e+00
2.175821571350097656e+02	2.144200131556717110e+02	3.162143979338054578e+00
2.239829471111297607e+02	2.187856374575611937e+02	5.197309653568567001e+00
2.255830450057983398e+02	2.241054077219294243e+02	1.477637283868915574e+00
2.287834761142730713e+02	2.269018316156581250e+02	1.881644498614946315e+00
2.303837561607360840e+02	2.291343556950356515e+02	1.249400465700432505e+00
2.335774300098419189e+02	2.311495452908761195e+02	2.427884718965799493e+00
2.367774500846862793e+02	2.336280579434154276e+02	3.149392141270851653e+00
2.383774271011352539e+02	2.368310400365061241e+02	1.546387064629129782e+00
2.415774681568145752e+02	2.397108293021662178e+02	1.866638854648357437e+00
2.639776470661163330e+02	2.421839062716649380e+02	2.179374079445139500e+01
2.687777130603790283e+02	2.643095717161941138e+02	4.468141344184914487e+00
2.703767220973968506e+02	2.688906304525584687e+02	1.486091644838381853e+00
2.735768141746520996e+02	2.714261640314097690e+02	2.150650143242330614e+00
2.767768411636352539e+02	2.748025273862667746e+02	1.974313777368479350e+00
2.799768111705780029e+02	2.771631197819888257e+02	2.813691388589177222e+00
2.927841269969940186e+02	2.812398809629995640e+02	1.154424603399445459e+01
3.039774241447448730e+02	2.928122679498164871e+02	1.116515619492838596e+01
0.000000000000000000e+00	3.060874643227724050e+02	0.000000000000000000e+00
0.000000000000000000e+00	3.094910292888956747e+02	0.000000000000000000e+00
