trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.0182650089263916	stim	0		0								6.56006383895874	1.325510025024414
0	1.3353588581085205	response	0	space									7.877157688140869	
1	1.3437750339508057	stim	0		0								7.885573863983154	41.208019971847534
1	42.53954195976257	pulse	0	t									49.08134078979492	
1	42.55179500579834	stim	1		0								49.09359383583069	0.0006170272827148438
1	42.552412033081055	stim	0		0								49.0942108631134	24.007558822631836
1	44.13547992706299	pulse	0	t									50.67727875709534	
1	45.735167026519775	pulse	0	t									52.276965856552124	
1	47.33520007133484	pulse	0	t									53.87699890136719	
1	48.087039947509766	response	0	b									54.628838777542114	
1	48.93526601791382	pulse	0	t									55.47706484794617	
1	50.52860903739929	pulse	0	t									57.07040786743164	
1	52.12865996360779	pulse	0	t									58.67045879364014	
1	53.72857594490051	pulse	0	t									60.27037477493286	
1	55.3347430229187	pulse	0	t									61.87654185295105	
1	55.86803889274597	response	0	b									62.40983772277832	
1	56.934860944747925	pulse	0	t									63.47665977478027	
1	58.53522086143494	pulse	0	t									65.07701969146729	
1	60.13517999649048	pulse	0	t									66.67697882652283	
1	60.426769971847534	response	0	b									66.96856880187988	
1	61.73512387275696	pulse	0	t									68.2769227027893	
1	63.334977865219116	pulse	0	t									69.87677669525146	
1	64.11004996299744	response	0	b									70.65184879302979	
1	64.93508291244507	pulse	0	t									71.47688174247742	
1	66.53515195846558	pulse	0	t									73.07695078849792	
2	66.55997085571289	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.10176968574524	23.999941110610962
2	68.12864685058594	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.67044568061829	
2	68.36848187446594	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.91028070449829	
2	69.7284529209137	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	76.27025175094604	
2	71.32846593856812	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.87026476860046	
2	72.48164486885071	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.02344369888306	
2	72.92930102348328	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.47109985351562	
2	74.52924585342407	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.07104468345642	
2	74.65906691551208	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.20086574554443	
2	76.12911486625671	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	82.67091369628906	
2	77.72900295257568	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.27080178260803	
2	78.93300604820251	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.47480487823486	
2	79.32894587516785	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.8707447052002	
