9.582765102386474609e+00	7.487775179529174707e+00	2.094989922857299902e+00
1.917601609230041504e+01	1.075280533927802296e+01	8.423210753022392083e+00
2.077614617347717285e+01	1.963675858079174219e+01	1.139387592685430661e+00
2.397669601440429688e+01	2.223543278353105990e+01	1.741263230873236978e+00
2.557660198211669922e+01	2.432136309097613491e+01	1.255238891140564306e+00
2.717655801773071289e+01	2.638370415636592980e+01	7.928538613647830857e-01
3.197682905197143555e+01	2.858818961759301303e+01	3.388639434378422521e+00
3.517661809921264648e+01	3.356329751426135743e+01	1.613320584951289050e+00
3.837671113014221191e+01	3.600206069574443291e+01	2.374650434397779009e+00
4.157672500610351562e+01	3.953631695481105623e+01	2.040408051292459390e+00
4.317673707008361816e+01	4.202878982775185079e+01	1.147947242331767370e+00
4.957681202888488770e+01	4.438759810385386828e+01	5.189213925031019414e+00
5.277681493759155273e+01	5.007862971224830773e+01	2.698185225343245008e+00
5.757688403129577637e+01	5.364318711208377266e+01	3.933696919212003706e+00
6.557692503929138184e+01	5.820869200173159896e+01	7.368233037559782872e+00
6.877597594261169434e+01	6.581591562894840308e+01	2.960060313663291254e+00
7.197617697715759277e+01	6.926787053166522412e+01	2.708306445492368653e+00
8.157794094085693359e+01	7.349512260158597599e+01	8.082818339270957608e+00
8.317813897132873535e+01	8.246523315908957841e+01	7.129058122391569441e-01
9.117637801170349121e+01	8.455384635517974345e+01	6.622531656523747756e+00
9.437629508972167969e+01	9.221732726008524139e+01	2.158967829636438296e+00
9.597628617286682129e+01	9.487615505911725222e+01	1.100131113749569067e+00
9.917646813392639160e+01	9.691851917516081016e+01	2.257948958765581438e+00
1.023763611316680908e+02	1.004920606137699508e+02	1.884300517898140015e+00
1.087765350341796875e+02	1.030541492386117426e+02	5.722385795567944911e+00
1.119765541553497314e+02	1.097605189129270116e+02	2.216035242422719875e+00
1.167767369747161865e+02	1.132190584538346059e+02	3.557678520881580653e+00
1.231767289638519287e+02	1.179794254325904603e+02	5.197303531261468379e+00
1.263766889572143555e+02	1.236256992293387498e+02	2.750989727875605695e+00
1.295767610073089600e+02	1.268594906303270307e+02	2.717270376981929303e+00
1.343768131732940674e+02	1.309263473559337285e+02	3.450465817360338860e+00
1.375782749652862549e+02	1.351358960538404119e+02	2.442378911445842959e+00
1.407783889770507812e+02	1.388086108525116913e+02	1.969778124539089958e+00
1.487796859741210938e+02	1.417091013786798896e+02	7.070584595441204101e+00
1.535805699825286865e+02	1.497106867402261230e+02	3.869883242302563531e+00
1.551806659698486328e+02	1.541473695637371293e+02	1.033296406111503529e+00
1.583813619613647461e+02	1.564438214948198151e+02	1.937540466544930950e+00
1.599813070297241211e+02	1.584631764988532723e+02	1.518130530870848816e+00
1.631820170879364014e+02	1.610971353130549062e+02	2.084881774881495176e+00
1.711763560771942139e+02	1.646236681929586894e+02	6.552687884235524507e+00
1.743762631416320801e+02	1.713443825738189616e+02	3.031880567813118432e+00
1.775763709545135498e+02	1.752257487363380619e+02	2.350622218175487887e+00
1.807764179706573486e+02	1.777134381595209618e+02	3.062979811136386843e+00
1.823763110637664795e+02	1.814354185974782467e+02	9.408924662882327539e-01
1.903764870166778564e+02	1.838225700466789192e+02	6.553916969998937248e+00
1.983766450881958008e+02	1.918523641625082234e+02	6.524280925687577337e+00
2.159768290519714355e+02	1.998281259468708697e+02	1.614870310510056584e+01
2.223825941085815430e+02	2.161109992943100337e+02	6.271594814271509222e+00
2.255829279422760010e+02	2.238719331259516991e+02	1.710994816324301837e+00
2.287832939624786377e+02	2.269843838600405661e+02	1.798910102438071590e+00
2.319836490154266357e+02	2.290635517346422887e+02	2.920097280784347049e+00
2.351770291328430176e+02	2.331991528448861573e+02	1.977876287956860324e+00
2.431771340370178223e+02	2.354400362253752235e+02	7.737097811642598799e+00
2.463772361278533936e+02	2.443385901683069221e+02	2.038645959546471431e+00
2.543773159980773926e+02	2.475033615370870166e+02	6.873954460990375992e+00
2.559772629737854004e+02	2.550030822102829404e+02	9.741807635024599676e-01
2.607764739990234375e+02	2.575042812129590857e+02	3.272192786064351822e+00
2.671765329837799072e+02	2.621370775416730794e+02	5.039455442106827832e+00
2.719765701293945312e+02	2.677550761500114049e+02	4.221493979383126316e+00
2.751764669418334961e+02	2.732939247454461338e+02	1.882542196387362310e+00
2.799766011238098145e+02	2.753504963442678672e+02	4.626104779541947210e+00
2.959760220050811768e+02	2.814350516297434979e+02	1.454097037533767889e+01
2.975761020183563232e+02	2.962327067045236504e+02	1.343395313832672855e+00
3.007766711711883545e+02	2.982737962911972431e+02	2.502874879991111357e+00
3.039772050380706787e+02	3.011513424052367895e+02	2.825862632833889165e+00
0.000000000000000000e+00	3.057257938088937408e+02	0.000000000000000000e+00
