trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.18333101272583008	stim	0		0								16.969099044799805	0.4165961742401123
0	0.5919010639190674	response	0	space									17.377669095993042	
1	0.5999271869659424	stim	0		0								17.385695219039917	36.96555495262146
1	37.53563904762268	pulse	0	t									54.321407079696655	
1	37.5654821395874	stim	1		0								54.35125017166138	0.0008988380432128906
1	37.566380977630615	stim	0		0								54.35214900970459	23.992629051208496
1	39.130781173706055	pulse	0	t									55.91654920578003	
1	40.730969190597534	pulse	0	t									57.51673722267151	
1	41.26448607444763	response	0	y									58.050254106521606	
1	42.33131718635559	pulse	0	t									59.117085218429565	
1	43.93154215812683	pulse	0	t									60.717310190200806	
1	45.38353610038757	response	0	y									62.16930413246155	
1	45.5316321849823	pulse	0	t									62.317400217056274	
1	47.131978034973145	pulse	0	t									63.91774606704712	
1	48.732288122177124	pulse	0	t									65.5180561542511	
1	49.92590808868408	response	0	y									66.71167612075806	
1	50.33247518539429	pulse	0	t									67.11824321746826	
1	51.93263220787048	pulse	0	t									68.71840023994446	
1	53.44960904121399	response	0	y									70.23537707328796	
1	53.53289198875427	pulse	0	t									70.31866002082825	
1	55.13323402404785	pulse	0	t									71.91900205612183	
1	55.251519203186035	response	0	y									72.03728723526001	
1	56.73346018791199	pulse	0	t									73.51922821998596	
1	58.33364915847778	pulse	0	t									75.11941719055176	
1	59.93386697769165	pulse	0	t									76.71963500976562	
1	61.534152030944824	pulse	0	t									78.3199200630188	
2	61.55901002883911	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.34477806091309	23.995254039764404
2	63.13050699234009	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.91627502441406	
2	64.19446301460266	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.98023104667664	
2	64.73042106628418	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.51618909835815	
2	66.33049607276917	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	83.11626410484314	
2	66.96343111991882	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	83.7491991519928	
2	67.93062114715576	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.71638917922974	
2	69.53064203262329	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	86.31641006469727	
2	69.85151314735413	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	86.6372811794281	
2	71.1305661201477	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	87.91633415222168	
2	72.58262014389038	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	89.36838817596436	
2	72.73049998283386	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	89.51626801490784	
2	74.33068609237671	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	91.11645412445068	
2	75.05467510223389	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	91.84044313430786	
2	75.93056797981262	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	92.7163360118866	
2	77.53060507774353	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	94.3163731098175	
2	77.8414831161499	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	94.62725114822388	
2	79.13066101074219	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	95.91642904281616	
2	80.73066711425781	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	97.51643514633179	
2	80.84244799613953	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	97.6282160282135	
2	82.33065009117126	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	99.11641812324524	
2	83.93070697784424	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	100.71647500991821	
2	85.4017059803009	response	0	y		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	102.18747401237488	
2	85.5305860042572	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	102.31635403633118	
3	85.55426406860352	stim	0		0	0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	102.34003210067749	24.01185703277588
3	87.13075613975525	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	103.91652417182922	
3	88.7307779788971	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	105.51654601097107	
3	89.40969109535217	response	0	y		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	106.19545912742615	
3	90.33074498176575	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	107.11651301383972	
3	91.84877800941467	response	0	y		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	108.63454604148865	
3	91.93072605133057	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	108.71649408340454	
3	92.82095313072205	response	0	y		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	109.60672116279602	
3	93.53073215484619	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	110.31650018692017	
3	95.13082098960876	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	111.91658902168274	
3	96.73090100288391	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	113.51666903495789	
3	98.02889013290405	response	0	y		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	114.81465816497803	
3	98.3307740688324	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	115.11654210090637	
3	99.93095207214355	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	116.71672010421753	
3	100.24980115890503	response	0	y		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	117.035569190979	
3	101.53085708618164	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	118.31662511825562	
3	103.13092398643494	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	119.91669201850891	
3	104.73094820976257	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	121.51671624183655	
3	105.72899317741394	response	0	y		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	122.51476120948792	
