trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.19176316261291504	stim	0		0								16.017863273620605	0.5332989692687988
0	0.7106730937957764	response	0	space									16.536773204803467	
1	0.7250621318817139	stim	0		0								16.551162242889404	39.34340500831604
1	40.048320055007935	pulse	0	t									55.874420166015625	
1	40.068467140197754	stim	1		0								55.894567251205444	0.00067901611328125
1	40.069146156311035	stim	0		0								55.895246267318726	23.998649835586548
1	41.639744997024536	pulse	0	t									57.46584510803223	
1	43.239827156066895	pulse	0	t									59.065927267074585	
1	43.26477813720703	response	0	b									59.09087824821472	
1	44.84014701843262	pulse	0	t									60.66624712944031	
1	46.44045400619507	pulse	0	t									62.26655411720276	
1	47.15707802772522	response	0	b									62.98317813873291	
1	48.0406379699707	pulse	0	t									63.866738080978394	
1	49.42407512664795	response	0	b									65.25017523765564	
1	49.64080619812012	pulse	0	t									65.46690630912781	
1	51.24105215072632	pulse	0	t									67.06715226173401	
1	52.841371059417725	pulse	0	t									68.66747117042542	
1	52.94126510620117	response	0	b									68.76736521720886	
1	54.44161105155945	pulse	0	t									70.26771116256714	
1	56.04182815551758	pulse	0	t									71.86792826652527	
1	57.64200711250305	pulse	0	t									73.46810722351074	
1	59.2422981262207	pulse	0	t									75.0683982372284	
1	59.633934020996094	response	0	b									75.46003413200378	
1	60.842602014541626	pulse	0	t									76.66870212554932	
1	62.442806005477905	pulse	0	t									78.2689061164856	
1	64.04294300079346	pulse	0	t									79.86904311180115	
2	64.06779599189758	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.89389610290527	24.003589153289795
2	65.42108702659607	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.24718713760376	
