trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.18332815170288086	stim	0		0								8.624731302261353	0.2415769100189209
0	0.4106900691986084	response	0	space									8.85209321975708	
1	0.42490506172180176	stim	0		0								8.866308212280273	38.62509799003601
1	39.030264139175415	pulse	0	t									47.47166728973389	
1	39.05000305175781	stim	1		0								47.491406202316284	0.0007560253143310547
1	39.050759077072144	stim	0		0								47.492162227630615	24.000195026397705
1	40.622897148132324	pulse	0	t									49.064300298690796	
1	41.74803113937378	response	0	b									50.18943428993225	
1	42.22302007675171	pulse	0	t									50.66442322731018	
1	43.82323217391968	pulse	0	t									52.26463532447815	
1	44.941750049591064	response	0	b									53.383153200149536	
1	45.42340612411499	pulse	0	t									53.86480927467346	
1	47.02373719215393	pulse	0	t									55.4651403427124	
1	47.165322065353394	response	0	b									55.606725215911865	
1	48.6239550113678	pulse	0	t									57.06535816192627	
1	50.22416710853577	pulse	0	t									58.66557025909424	
1	51.824443101882935	pulse	0	t									60.265846252441406	
1	52.85796904563904	response	0	b									61.29937219619751	
1	53.42459511756897	pulse	0	t									61.86599826812744	
1	55.02492904663086	pulse	0	t									63.46633219718933	
1	55.958386182785034	response	0	b									64.3997893333435	
1	56.625113010406494	pulse	0	t									65.06651616096497	
1	58.22540307044983	pulse	0	t									66.6668062210083	
1	59.82555603981018	pulse	0	t									68.26695919036865	
1	60.075592041015625	response	0	b									68.5169951915741	
1	61.42584705352783	pulse	0	t									69.8672502040863	
1	63.01958608627319	pulse	0	t									71.46098923683167	
2	63.05095410346985	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	71.49235725402832	23.995245933532715
2	64.61896014213562	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.06036329269409	
2	66.07894206047058	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.52034521102905	
2	66.21893215179443	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.6603353023529	
2	67.81900215148926	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	76.26040530204773	
2	69.41905307769775	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.86045622825623	
2	69.7209701538086	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.16237330436707	
2	71.01905298233032	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.4604561328888	
2	72.61908102035522	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.0604841709137	
2	73.35408616065979	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.79548931121826	
2	74.21915411949158	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	82.66055727005005	
2	75.81912016868591	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.26052331924438	
2	76.28614711761475	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.72755026817322	
2	77.41908407211304	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.86048722267151	
